source_rack,target_rack,source_row,source_col,target_row,target_col,manhattan_distance,euclidean_m,source_delta_power_W,delta_inlet_K,delta_inlet_K_per_kW
128,88,6,8,4,8,2,3.5999999999999996,13903.892321574283,0.030168335241132382,0.002169776242751896
128,89,6,8,4,9,3,3.6496575181789317,13903.892321574283,0.026451330996273725,0.001902440725553515
128,90,6,8,4,10,4,3.794733192202055,13903.892321574283,0.022266813854525225,0.0016014806026636462
128,91,6,8,4,11,5,4.024922359499621,13903.892321574283,0.01811956867371478,0.0013032011651585614
128,92,6,8,4,12,6,4.326661530556787,13903.892321574283,0.014323284851858631,0.0010301636779532295
128,93,6,8,4,13,7,4.686149805543993,13903.892321574283,0.01102465976391187,0.0007929189545581572
128,94,6,8,4,14,8,5.091168824543142,13903.892321574283,0.008255670933767334,0.0005937668922361575
128,95,6,8,4,15,9,5.531726674375731,13903.892321574283,0.005988489887805315,0.0004307060029883245
128,96,6,8,4,16,10,6.0,13903.892321574283,0.004173145743909146,0.0003001422657333006
128,97,6,8,4,17,11,6.489992295835181,13903.892321574283,0.002757129467322983,0.00019829910959859938
128,98,6,8,4,18,12,6.99714227381436,13903.892321574283,0.0016919892396849434,0.00012169176807127101
128,99,6,8,4,19,13,7.517978451685001,13903.892321574283,0.0009315409475334491,6.699857320442586e-05
128,100,6,8,5,0,9,5.3665631459994945,13903.892321574283,0.021652173459735025,0.0015572742480275074
128,101,6,8,5,1,8,4.837354648979129,13903.892321574283,0.02693270412776272,0.0019370621912809258
128,102,6,8,5,2,7,4.326661530556787,13903.892321574283,0.03294677679072677,0.0023696081664559628
128,103,6,8,5,3,6,3.841874542459708,13903.892321574283,0.03943141240304726,0.002835998114129713
128,104,6,8,5,4,5,3.394112549695427,13903.892321574283,0.04586977807925763,0.003299060221293772
128,105,6,8,5,5,4,2.9999999999999987,13903.892321574283,0.05131119964492825,0.0036904198089415647
128,106,6,8,5,6,3,2.6832815729997463,13903.892321574283,0.054290407874617586,0.003904691335272834
128,107,6,8,5,7,2,2.4738633753705948,13903.892321574283,0.05323575847123507,0.0038288385180192046
128,108,6,8,5,8,1,2.3999999999999986,13903.892321574283,0.04769729304179293,0.0034304993118928553
128,109,6,8,5,9,2,2.473863375370595,13903.892321574283,0.03931667008311024,0.0028277455818687303
128,110,6,8,5,10,3,2.6832815729997463,13903.892321574283,0.03064044288908363,0.0022037313135358297
128,111,6,8,5,11,4,2.9999999999999987,13903.892321574283,0.023141270299820604,0.001664373526822625
128,112,6,8,5,12,5,3.3941125496954276,13903.892321574283,0.017099422426419153,0.0012298298944595863
128,113,6,8,5,13,6,3.8418745424597085,13903.892321574283,0.012365522676162755,0.0008893569074161713
128,114,6,8,5,14,7,4.326661530556787,13903.892321574283,0.008690501590756128,0.0006250409158643524
128,115,6,8,5,15,8,4.837354648979129,13903.892321574283,0.005848935955793166,0.00042066896236800795
128,116,6,8,5,16,9,5.366563145999495,13903.892321574283,0.0036708682108042012,0.00026401730723332896
128,117,6,8,5,17,10,5.909314681077662,13903.892321574283,0.002038635980049719,0.0001466234010519791
128,118,6,8,5,18,11,6.4621977685614045,13903.892321574283,0.0008780087854880492,6.31484166578065e-05
128,119,6,8,5,19,12,7.022819946431774,13903.892321574283,0.00014133757008849557,1.016532398407502e-05
128,120,6,8,6,0,8,4.947726750741192,13903.892321574283,0.017124470185024165,0.001231631387021935
128,121,6,8,6,1,7,4.36806593356831,13903.892321574283,0.02337864333177464,0.001681445942694669
128,122,6,8,6,2,6,3.7947331922020546,13903.892321574283,0.031443103474913414,0.0022614605139112034
128,123,6,8,6,3,5,3.231098884280702,13903.892321574283,0.04141946644310224,0.0029789835454085618
128,124,6,8,6,4,4,2.6832815729997472,13903.892321574283,0.05315557107932278,0.003823071255870039
128,125,6,8,6,5,3,2.1633307652783933,13903.892321574283,0.06575871753690521,0.004729518613638084
128,126,6,8,6,6,2,1.6970562748477134,13903.892321574283,0.07630792615713844,0.005488242025489047
128,127,6,8,6,7,1,1.3416407864998732,13903.892321574283,0.07752317360508698,0.005575645424468401
128,128,6,8,6,8,0,1.1999999999999993,13903.892321574283,0.061345360386937386,0.004412099789621465
128,129,6,8,6,9,1,1.3416407864998734,13903.892321574283,0.038224229821672395,0.0027491747589529964
128,130,6,8,6,10,2,1.6970562748477138,13903.892321574283,0.022895454226127043,0.0016466938679178926
128,131,6,8,6,11,3,2.1633307652783933,13903.892321574283,0.014018320670491136,0.0010082299507411531
128,132,6,8,6,12,4,2.6832815729997477,13903.892321574283,0.0081515739005944,0.0005862799935487008
128,133,6,8,6,13,5,3.2310988842807022,13903.892321574283,0.003946509312861224,0.0002838420509584597
128,134,6,8,6,14,6,3.7947331922020546,13903.892321574283,0.0008654311339739706,6.224380295516999e-05
128,135,6,8,6,15,7,4.36806593356831,13903.892321574283,-0.00138130555263416,-9.934668082050855e-05
128,136,6,8,6,16,8,4.947726750741193,13903.892321574283,-0.0029686835225710695,-0.00021351456512394345
128,137,6,8,6,17,9,5.531726674375733,13903.892321574283,-0.003999852146193916,-0.0002876785905474438
128,138,6,8,6,18,10,6.118823416311342,13903.892321574283,-0.004526042221783655,-0.00032552339424843797
128,139,6,8,6,19,11,6.7082039324993685,13903.892321574283,-0.004575613697006986,-0.00032908868906494145
128,140,6,8,7,0,9,5.366563145999495,13903.892321574283,0.009155095487983544,0.0006584555803685158
128,141,6,8,7,1,8,4.8373546489791295,13903.892321574283,0.012752808581268482,0.0009172114028443894
128,142,6,8,7,2,7,4.326661530556787,13903.892321574283,0.017549394292370124,0.001262192908753991
128,143,6,8,7,3,6,3.8418745424597094,13903.892321574283,0.023251873908954224,0.0016723283934582073
128,144,6,8,7,4,5,3.3941125496954285,13903.892321574283,0.02925444880196082,0.002104047422502511
128,145,6,8,7,5,4,3.0,13903.892321574283,0.03453278924515857,0.0024836778397352086
128,146,6,8,7,6,3,2.6832815729997477,13903.892321574283,0.037611732747866,0.0027051225569047974
128,147,6,8,7,7,2,2.4738633753705965,13903.892321574283,0.03700499080039421,0.0026614842768146727
128,148,6,8,7,8,1,2.4000000000000004,13903.892321574283,0.0323447942332038,0.002326312192666746
128,149,6,8,7,9,2,2.4738633753705965,13903.892321574283,0.025093297686488825,0.001804767838107625
128,150,6,8,7,10,3,2.683281572999748,13903.892321574283,0.01752227543135021,0.0012602424577297239
128,151,6,8,7,11,4,3.0,13903.892321574283,0.011109333414175637,0.000799008878753872
128,152,6,8,7,12,5,3.3941125496954285,13903.892321574283,0.006168999617869986,0.00044368867905411787
128,153,6,8,7,13,6,3.8418745424597094,13903.892321574283,0.002491897587063363,0.00017922302111019337
128,154,6,8,7,14,7,4.326661530556787,13903.892321574283,-0.00020336507727236608,-1.462648534445352e-05
128,155,6,8,7,15,8,4.8373546489791295,13903.892321574283,-0.002142929676043792,-0.0001541244441830629
128,156,6,8,7,16,9,5.366563145999496,13903.892321574283,-0.0034874971443237257,-0.0002508288372538871
128,157,6,8,7,17,10,5.909314681077663,13903.892321574283,-0.004344911194078094,-0.00031249603302351643
128,158,6,8,7,18,11,6.462197768561405,13903.892321574283,-0.004784818840668947,-0.0003441352054521076
128,159,6,8,7,19,12,7.022819946431775,13903.892321574283,-0.004852654044036342,-0.0003490140697153281
128,160,6,8,8,0,10,7.68374908491942,13903.892321574283,-0.006509528165917544,-0.0004681802775340032
128,161,6,8,8,1,9,7.323933369440223,13903.892321574283,-0.006860225772239659,-0.000493403258136201
128,162,6,8,8,2,8,6.9971422738143625,13903.892321574283,-0.007067556595863778,-0.0005083149691038132
128,163,6,8,8,3,7,6.70820393249937,13903.892321574283,-0.007086874365118234,-0.0005097043476179493
128,164,6,8,8,4,6,6.462197768561406,13903.892321574283,-0.006896593145661711,-0.0004960188835007345
128,165,6,8,8,5,5,6.264183905346332,13903.892321574283,-0.006519092691466,-0.0004688681802685213
128,166,6,8,8,6,4,6.1188234163113435,13903.892321574283,-0.0060472911311677535,-0.0004349351240144704
128,167,6,8,8,7,3,6.029925372672536,13903.892321574283,-0.005692701806353284,-0.00040943224204348
128,168,6,8,8,8,2,6.000000000000002,13903.892321574283,-0.005709397766700874,-0.00041063305401479273
128,169,6,8,8,9,3,6.029925372672536,13903.892321574283,-0.006034626550391664,-0.0004340242581588396
128,170,6,8,8,10,4,6.1188234163113435,13903.892321574283,-0.00640575417790501,-0.0004607166129994677
128,171,6,8,8,11,5,6.264183905346332,13903.892321574283,-0.006681304404537514,-0.0004805348207544962
128,172,6,8,8,12,6,6.462197768561406,13903.892321574283,-0.00682102622137748,-0.0004905839360387942
128,173,6,8,8,13,7,6.70820393249937,13903.892321574283,-0.006829594007726314,-0.0004912001509914618
128,174,6,8,8,14,8,6.9971422738143625,13903.892321574283,-0.006728614095141694,-0.00048393744280521295
128,175,6,8,8,15,9,7.323933369440223,13903.892321574283,-0.006541989389784675,-0.00047051496361444426
128,176,6,8,8,16,10,7.6837490849194205,13903.892321574283,-0.006288273750403306,-0.0004522671497279914
128,177,6,8,8,17,11,8.072174428244228,13903.892321574283,-0.005976801007879118,-0.00042986531178791437
128,178,6,8,8,18,12,8.485281374238571,13903.892321574283,-0.005604925518323256,-0.0004031191689845188
128,179,6,8,8,19,13,8.919641248391104,13903.892321574283,-0.005152665799819545,-0.00037059160705842754
128,180,6,8,9,0,11,8.653323061113573,13903.892321574283,-0.004662107791123304,-0.00033530954378071826
128,181,6,8,9,1,10,8.335466393669881,13903.892321574283,-0.004938421206496457,-0.00035518264182998933
128,182,6,8,9,2,9,8.04984471899924,13903.892321574283,-0.00507582730721623,-0.00036506520547057244
128,183,6,8,9,3,8,7.799999999999997,13903.892321574283,-0.0050829876802538365,-0.0003655801960122135
128,184,6,8,9,4,7,7.5894663844041075,13903.892321574283,-0.00498274135135901,-0.0003583702488566766
128,185,6,8,9,5,6,7.421590126111787,13903.892321574283,-0.0048234525016290775,-0.00034691382744274135
128,186,6,8,9,6,5,7.299315036357861,13903.892321574283,-0.004685806837656514,-0.0003370140338605527
128,187,6,8,9,7,4,7.224956747275375,13903.892321574283,-0.004639052303218705,-0.0003336513399215856
128,188,6,8,9,8,3,7.1999999999999975,13903.892321574283,-0.0047008980102702935,-0.000338099425797195
128,189,6,8,9,9,4,7.224956747275375,13903.892321574283,-0.004845667380728003,-0.0003485115727780138
128,190,6,8,9,10,5,7.299315036357861,13903.892321574283,-0.0050193881109201754,-0.0003610059683166368
128,191,6,8,9,11,6,7.421590126111787,13903.892321574283,-0.0051687528618451495,-0.0003717486256582223
128,192,6,8,9,12,7,7.589466384404108,13903.892321574283,-0.005259676994036511,-0.0003782880989286156
128,193,6,8,9,13,8,7.799999999999997,13903.892321574283,-0.005277991606490673,-0.0003796053280922609
128,194,6,8,9,14,9,8.04984471899924,13903.892321574283,-0.005222611494602347,-0.0003756222627313192
128,195,6,8,9,15,10,8.335466393669881,13903.892321574283,-0.005098255049492906,-0.00036667826041647956
128,196,6,8,9,16,11,8.653323061113573,13903.892321574283,-0.004909831701372269,-0.00035312641869024116
128,197,6,8,9,17,12,8.999999999999998,13903.892321574283,-0.004658740761144031,-0.0003350673792197882
128,198,6,8,9,18,13,9.372299611087984,13903.892321574283,-0.0043414769895910865,-0.00031224903711707673
128,199,6,8,9,19,14,9.767292357659821,13903.892321574283,-0.003953587733214192,-0.00028435114727402773
129,0,6,9,0,0,15,14.261837188805655,13923.15131660198,5.936941235518134e-06,4.26407865612932e-07
129,1,6,9,0,1,14,14.04563989286355,13923.15131660198,7.163660811215777e-06,5.145143256953489e-07
129,2,6,9,0,2,13,13.852075656738235,13923.15131660198,8.59860710988869e-06,6.175762163581245e-07
129,3,6,9,0,3,12,13.682105101189656,13923.15131660198,9.917556553773466e-06,7.123068857226138e-07
129,4,6,9,0,4,11,13.536617007214172,13923.15131660198,1.0912225196335612e-05,7.837467932510267e-07
129,5,6,9,0,5,10,13.416407864998737,13923.15131660198,1.1498577404012167e-05,8.258602627051285e-07
129,6,6,9,0,6,9,13.32216198670471,13923.15131660198,1.1679533994168878e-05,8.388570754267527e-07
129,7,6,9,0,7,8,13.254433220624712,13923.15131660198,1.1513556593456542e-05,8.269361103421871e-07
129,8,6,9,0,8,7,13.213629327327144,13923.15131660198,1.1087940499976412e-05,7.963671619912039e-07
129,9,6,9,0,9,6,13.2,13923.15131660198,1.0480484487374042e-05,7.527379577407237e-07
129,10,6,9,0,10,7,13.213629327327144,13923.15131660198,9.700738523577002e-06,6.967344032244936e-07
129,11,6,9,0,11,8,13.254433220624712,13923.15131660198,8.643050133372299e-06,6.207682396632662e-07
129,12,6,9,0,12,9,13.32216198670471,13923.15131660198,7.13320630296721e-06,5.123269970111988e-07
129,13,6,9,0,13,10,13.416407864998737,13923.15131660198,5.0708552237210824e-06,3.642031253136343e-07
129,14,6,9,0,14,11,13.536617007214172,13923.15131660198,2.5217319219450474e-06,1.8111789957623543e-07
129,15,6,9,0,15,12,13.682105101189654,13923.15131660198,-2.6130206975949477e-07,-1.87674516937784e-08
129,16,6,9,0,16,13,13.852075656738235,13923.15131660198,-2.9625445918668447e-06,-2.1277830891159703e-07
129,17,6,9,0,17,14,14.04563989286355,13923.15131660198,-5.338463360260448e-06,-3.8342349651079777e-07
129,18,6,9,0,18,15,14.261837188805655,13923.15131660198,-7.200016749919769e-06,-5.17125511760722e-07
129,19,6,9,0,19,16,14.499655168313486,13923.15131660198,-8.381719414529698e-06,-6.0199873031153e-07
129,20,6,9,1,0,14,13.159027319676785,13923.15131660198,1.23454189484562e-05,8.866828110770807e-07
129,21,6,9,1,1,13,12.92439553712281,13923.15131660198,1.5816679031388503e-05,1.135998501469181e-06
129,22,6,9,1,2,12,12.713772060250253,13923.15131660198,1.9129787865779235e-05,1.3739553231005152e-06
129,23,6,9,1,3,11,12.52836781069266,13923.15131660198,2.1664922869035763e-05,1.5560358697820433e-06
